from_id,to_id
mn0000363156,mn0000827760
mn0000306851,mn0000596569
mn0000306851,mn0000133719
mn0000306851,mn0000926914
mn0000306851,mn0000142249
mn0000306851,mn0000075329
mn0000306851,mn0000619424
mn0000306851,mn0000131019
mn0000306851,mn0000879144
mn0000306851,mn0000319425
mn0000306851,mn0000947940
mn0000306851,mn0000169712
mn0000306851,mn0000560692
mn0000306851,mn0000802929
mn0000306851,mn0000942335
mn0000306851,mn0000833257
mn0000306851,mn0000521679
mn0000306851,mn0000311609
mn0000306851,mn0000205858
mn0000306851,mn0000657337
mn0000306851,mn0000521566
mn0000306851,mn0000276573
mn0000306851,mn0000293969
mn0000306851,mn0000297839
mn0000306851,mn0000391079
mn0000306851,mn0000048806
mn0000306851,mn0002085875
mn0000306851,mn0000067631
mn0000306851,mn0000136124
mn0000306851,mn0000580294
mn0000306851,mn0000591459
mn0000306851,mn0000606098
mn0000306851,mn0000300752
mn0000306851,mn0002005238
mn0000306851,mn0000058969
mn0000306851,mn0000082993
mn0000306851,mn0000089545
mn0000306851,mn0000656337
mn0000306851,mn0000146117
mn0000306851,mn0000803365
mn0000306851,mn0000140786
mn0000306851,mn0000813441
mn0000306851,mn0000749222
mn0000306851,mn0000098415
mn0000306851,mn0000420675
mn0000306851,mn0000397794
mn0000306851,mn0000807949
mn0000306851,mn0000221803
mn0000306851,mn0000220024
mn0000306851,mn0000945951
mn0000306851,mn0000092226
mn0000306851,mn0000812802
mn0000306851,mn0000305109
mn0000306851,mn0000477116
mn0000306851,mn0000024032
mn0000306851,mn0000928160
mn0000306851,mn0000667669
mn0000306851,mn0000216468
mn0000306851,mn0000184677
mn0000306851,mn0000237773
mn0000306851,mn0000793848
mn0000306851,mn0000664770
mn0000005307,mn0000084446
mn0000005307,mn0000266129
mn0000005307,mn0000845662
mn0000005307,mn0000814387
mn0000005307,mn0000016186
mn0000005307,mn0000627026
mn0000005307,mn0000761179
mn0000005307,mn0000532610
mn0000005307,mn0000733717
mn0000005307,mn0000134600
mn0000005307,mn0000159340
mn0000005307,mn0000546738
mn0000005307,mn0000117356
mn0000005307,mn0000925635
mn0000005307,mn0000757093
mn0000005307,mn0000038805
mn0000005307,mn0000085397
mn0000005307,mn0000088035
mn0000005307,mn0000784056
mn0000005307,mn0000935739
mn0000005307,mn0000238686
mn0000005307,mn0000127696
mn0000005307,mn0000232869
mn0000005307,mn0001038956
mn0000005307,mn0000935330
mn0000005307,mn0000113753
mn0000891991,mn0000077698
mn0000891991,mn0000162762
mn0000891991,mn0000397725
mn0000076322,mn0000959059
mn0000076322,mn0000329468
mn0000076322,mn0000308871
mn0000076322,mn0000886501
mn0000076322,mn0000020809
mn0000076322,mn0000636044
mn0000076322,mn0000531238
mn0000076322,mn0000068155
mn0000076322,mn0000763551
mn0000076322,mn0000073914
mn0000076322,mn0000785817
mn0000076322,mn0000139886
mn0000076322,mn0000974145
mn0000076322,mn0000147200
mn0000076322,mn0000118544
mn0000076322,mn0000146292
mn0000076322,mn0000147687
mn0000076322,mn0000762690
mn0000076322,mn0000760752
mn0000076322,mn0000051863
mn0000076322,mn0000064145
mn0000076322,mn0000061479
mn0000076322,mn0000055304
mn0000076322,mn0000065672
mn0000076322,mn0000069165
mn0000076322,mn0000088776
mn0000076322,mn0000048622
mn0000076322,mn0000470333
mn0000076322,mn0000484343
mn0000076322,mn0000485191
mn0000076322,mn0000894335
mn0000076322,mn0000411843
mn0000076322,mn0000423095
mn0000076322,mn0000575139
mn0000414095,mn0000680257
mn0000414095,mn0000944293
mn0000414095,mn0000803009
mn0000414095,mn0000593676
mn0000414095,mn0000820652
mn0000414095,mn0000774660
mn0000414095,mn0000022348
mn0000414095,mn0000401287
mn0000414095,mn0000567863
mn0000414095,mn0001433127
mn0000414095,mn0000758208
mn0000414095,mn0000839559
mn0000414095,mn0000299500
mn0000414095,mn0000000335
mn0000414095,mn0000375479
mn0000414095,mn0000012768
mn0000414095,mn0000206973
mn0000782941,mn0000365137
mn0000782941,mn0000221722
mn0000782941,mn0000305641
mn0000424117,mn0000162994
mn0000424117,mn0000001242
mn0000424117,mn0000674749
mn0000424117,mn0000768367
mn0000424117,mn0000741525
mn0000424117,mn0000156886
mn0000424117,mn0000684612
mn0000424117,mn0000585874
mn0000424117,mn0000065882
mn0000424117,mn0000102399
mn0000424117,mn0000338287
mn0002313332,mn0000268700
mn0002313332,mn0000812388
mn0002313332,mn0000043520
mn0002313332,mn0000369964
mn0000047716,mn0000088515
mn0000047716,mn0000372482
mn0000676567,mn0000022590
mn0000676567,mn0000453041
mn0000676567,mn0000607053
mn0000676567,mn0000096977
mn0000676567,mn0000203483
mn0000676567,mn0000250231
mn0000676567,mn0000666117
mn0000049846,mn0000951621
mn0000049846,mn0000058905
mn0000766713,mn0000886267
mn0000766713,mn0000388835
mn0000766713,mn0000396266
mn0000766713,mn0000105308
mn0000766713,mn0001064893
mn0000790525,mn0000621964
mn0000790525,mn0000153565
mn0000790525,mn0000634680
mn0000790525,mn0001035496
mn0000790525,mn0000191776
mn0000790525,mn0000852131
mn0000790525,mn0000851731
mn0000790525,mn0000350370
mn0000790525,mn0000831215
mn0000790525,mn0000840812
mn0000790525,mn0000755549
mn0000790525,mn0000636433
mn0000790525,mn0001944585
mn0000204863,mn0000034374
mn0000930027,mn0001385660
mn0000930027,mn0000165964
mn0000930027,mn0000749222
mn0000930027,mn0000031717
mn0000930027,mn0000657693
mn0000930027,mn0000204706
mn0000930027,mn0000591459
mn0000670150,mn0000519261
mn0000670150,mn0000105354
mn0000670150,mn0000839504
mn0000670150,mn0000784535
mn0000670150,mn0000492275
mn0000670150,mn0000806168
mn0000670150,mn0000012595
mn0000670150,mn0000243008
mn0000021148,mn0000082993
mn0000021148,mn0000682955
mn0000021148,mn0000655306
mn0000021148,mn0000234213
mn0000021148,mn0000502924
mn0000021148,mn0000355555
mn0000021148,mn0000764504
mn0000021148,mn0000220024
mn0000021148,mn0000593507
mn0000021148,mn0000660910
mn0000021148,mn0000800900
mn0000021148,mn0000169239
mn0000021148,mn0000187249
mn0000021148,mn0000497290
mn0000021148,mn0000355386
mn0000021148,mn0000838358
mn0000021148,mn0000931106
mn0000021148,mn0000741692
mn0000021148,mn0000924457
mn0000021148,mn0000052965
mn0000021148,mn0000635413
mn0000021148,mn0002053787
mn0000021148,mn0000212832
mn0000021148,mn0000838248
mn0000021148,mn0000814615
mn0000021148,mn0000497434
mn0000021148,mn0000657337
mn0000021148,mn0000351733
mn0000021148,mn0000048806
mn0000021148,mn0000004141
mn0000021148,mn0000749143
mn0000021148,mn0000634125
mn0000021148,mn0000926604
mn0000021148,mn0000596996
mn0000021148,mn0000809704
mn0000021148,mn0000691696
mn0000021148,mn0000188161
mn0000021148,mn0000166100
mn0000021148,mn0000178051
mn0000021148,mn0000661525
mn0000021148,mn0000162092
mn0000021148,mn0000674409
mn0000021148,mn0000228027
mn0000021148,mn0000181628
mn0000021148,mn0000670223
mn0000021148,mn0000753680
mn0000021148,mn0000754075
mn0000021148,mn0000031717
mn0000021148,mn0000174132
mn0000021148,mn0000136647
mn0000021148,mn0000201261
mn0000021148,mn0000799802
mn0000021148,mn0000219824
mn0000021148,mn0000994232
mn0000021148,mn0000140786
mn0000021148,mn0000389519
mn0000021148,mn0000492854
mn0000021148,mn0000790717
mn0000021148,mn0000278533
mn0000259561,mn0000117836
mn0000259561,mn0000797327
mn0000259561,mn0000180263
mn0000259561,mn0000325459
mn0000259561,mn0000489209
mn0000259561,mn0000520977
mn0000259561,mn0000313792
mn0000259561,mn0000421000
mn0000259561,mn0000485869
mn0000259561,mn0000387530
mn0000259561,mn0000467382
mn0000259561,mn0000790732
mn0000259561,mn0000762177
mn0000259561,mn0000479113
mn0000259561,mn0000486645
mn0000793944,mn0000221603
mn0000793944,mn0000686102
mn0000148642,mn0000619423
mn0000148642,mn0000147200
mn0000148642,mn0000138407
mn0000148642,mn0000578141
mn0000148642,mn0000567624
mn0000148642,mn0000797353
mn0000148642,mn0000869392
mn0000148642,mn0000007448
mn0000148642,mn0000570067
mn0000525664,mn0000069922
mn0000525664,mn0000351935
mn0000525664,mn0000152002
mn0000525664,mn0000286561
mn0000525664,mn0000186027
mn0000525664,mn0000174122
mn0000525664,mn0000294085
mn0001568909,mn0000318085
mn0001568909,mn0002379715
mn0002059192,mn0000809948
mn0000807893,mn0000361075
mn0000807893,mn0000260212
mn0000807893,mn0000570046
mn0000807893,mn0000292845
mn0000807893,mn0000333903
mn0000807893,mn0000580723
mn0000307875,mn0000082742
mn0000307875,mn0000022348
mn0000307875,mn0000108774
mn0000307875,mn0000543867
mn0000307875,mn0000855282
mn0000307875,mn0000855356
mn0000307875,mn0000174122
mn0000307875,mn0000746697
mn0000307875,mn0000069153
mn0000307875,mn0000858375
mn0000307875,mn0000753237
mn0000307875,mn0000090563
mn0000307875,mn0000391398
mn0000307875,mn0000186027
mn0000307875,mn0000227487
mn0000307875,mn0000784070
mn0000307875,mn0000286561
mn0000307875,mn0000294085
mn0000671352,mn0002172280
mn0000671352,mn0000896216
mn0000671352,mn0000300578
mn0000671352,mn0000663645
mn0000671352,mn0000990366
mn0000671352,mn0002031288
mn0000231213,mn0000085806
mn0000231213,mn0000153933
mn0000231213,mn0000556795
mn0000231213,mn0000754587
mn0000231213,mn0000498577
mn0000231213,mn0000127337
mn0001907815,mn0000539943
mn0001907815,mn0000568593
mn0001907815,mn0000517543
mn0001907815,mn0001530484
mn0001907815,mn0000100312
mn0001907815,mn0000461541
mn0001907815,mn0002120815
mn0001907815,mn0002020329
mn0001907815,mn0000721461
mn0001907815,mn0000861687
mn0001907815,mn0000790797
mn0001907815,mn0000530391
mn0001907815,mn0000395187
mn0001907815,mn0000483305
mn0001907815,mn0000217344
mn0001907815,mn0001572645
mn0001907815,mn0000374126
mn0001907815,mn0000391586
mn0001907815,mn0000227697
mn0001907815,mn0000775877
mn0001907815,mn0000086927
mn0001907815,mn0000232869
mn0001907815,mn0000285232
mn0001907815,mn0001878899
mn0001907815,mn0000857621
mn0001907815,mn0000367188
mn0000244552,mn0000168784
mn0000244552,mn0000344275
mn0000244552,mn0000927627
mn0000244552,mn0000777054
mn0000244552,mn0000392299
mn0000244552,mn0000479028
mn0000115253,mn0000927416
mn0000115253,mn0000376613
mn0000115253,mn0000933772
mn0000115253,mn0000193601
mn0000115253,mn0000113753
mn0000115253,mn0000158801
mn0000115253,mn0000784189
mn0000115253,mn0000098433
mn0000115253,mn0000308261
mn0000115253,mn0000361014
mn0000115253,mn0000844872
mn0000115253,mn0000387300
mn0000115253,mn0000602378
mn0000115253,mn0000583161
mn0000000674,mn0000849246
mn0000000674,mn0000290390
mn0000000674,mn0000424296
mn0000119555,mn0000623871
mn0000119555,mn0000778655
mn0000119555,mn0000061984
mn0000119555,mn0000018691
mn0000119555,mn0000977402
mn0000119555,mn0000749333
mn0000119555,mn0000175530
mn0000119555,mn0000770007
mn0000119555,mn0001751686
mn0000119555,mn0000615143
mn0000119555,mn0000492794
mn0000119555,mn0000588536
mn0000119555,mn0000178809
mn0000119555,mn0000189103
mn0000119555,mn0000192300
mn0000119555,mn0000617901
mn0000119555,mn0000111031
mn0000119555,mn0000477613
mn0000119555,mn0000924630
mn0000195502,mn0001329904
mn0000195502,mn0000180252
mn0000195502,mn0000221678
mn0000195502,mn0000935516
mn0000195502,mn0000123606
mn0000195502,mn0000228732
mn0000195502,mn0000827313
mn0000195502,mn0001412777
mn0000195502,mn0000345708
mn0000195502,mn0000586798
mn0000195502,mn0000613690
mn0000195502,mn0000884686
mn0000195502,mn0000301619
mn0000387580,mn0000171220
mn0000387580,mn0000608135
mn0000387580,mn0000792574
mn0000453205,mn0000165068
mn0000453205,mn0000020740
mn0000717013,mn0002000220
mn0000717013,mn0000930651
mn0000717013,mn0000974715
mn0000717013,mn0000169568
mn0000717013,mn0000770839
mn0000717013,mn0001768491
mn0000717013,mn0002029232
mn0000717013,mn0000274272
mn0000717013,mn0002418851
mn0000661800,mn0000022369
mn0000661800,mn0000980278
mn0000661800,mn0002087148
mn0000661800,mn0002070997
mn0000661800,mn0000929319
mn0000661800,mn0000886119
mn0000661800,mn0000467483
mn0000661800,mn0000400717
mn0000661800,mn0000733566
mn0000661800,mn0000925598
mn0000661800,mn0000617901
mn0000661800,mn0000749333
mn0000661800,mn0000232597
mn0000661800,mn0000458812
mn0003480886,mn0000556292
mn0001046919,mn0000123595
mn0000567450,mn0000545534
mn0001865174,mn0000165321
mn0001865174,mn0000363783
mn0000325651,mn0000626268
mn0000325651,mn0000816890
mn0000792585,mn0000108564
mn0000792585,mn0000478751
mn0000792585,mn0000661498
mn0000792585,mn0000011041
mn0000792585,mn0000042798
mn0000792585,mn0000097182
mn0000792585,mn0000781732
mn0000792585,mn0000181479
mn0000792585,mn0000313128
mn0000792585,mn0000036718
mn0000792585,mn0000781094
mn0000792585,mn0000620126
mn0000792585,mn0000853535
mn0000792585,mn0000746068
mn0000127735,mn0000050434
mn0000127735,mn0000110847
mn0000127735,mn0000378026
mn0000127735,mn0000181390
mn0000286274,mn0000648559
mn0000286274,mn0000086065
mn0000286274,mn0000086433
mn0000286274,mn0000775626
mn0000812118,mn0000171726
mn0000812118,mn0000548020
mn0000812118,mn0000541754
mn0000812118,mn0000091879
mn0000812118,mn0000468911
mn0000812118,mn0000033576
mn0000812118,mn0000507558
mn0000812118,mn0000037865
mn0000812118,mn0000166033
mn0000812118,mn0000608352
mn0000812118,mn0000673486
mn0000812118,mn0000807428
mn0000010243,mn0000944293
mn0000010243,mn0000292845
mn0000010243,mn0000615119
mn0000010243,mn0000249973
mn0000010243,mn0000167287
mn0000010243,mn0000410964
mn0000010243,mn0000838272
mn0000010243,mn0000043489
mn0000010243,mn0000599261
mn0000010243,mn0000672910
mn0000834242,mn0002080120
mn0000834242,mn0000216318
mn0000834242,mn0000943094
mn0000099246,mn0000280960
mn0000099246,mn0000194246
mn0000099246,mn0000158765
mn0000099246,mn0000334132
mn0000099246,mn0000756180
mn0000099246,mn0000418662
mn0000970141,mn0000264499
mn0000970141,mn0000268700
mn0000970141,mn0000625739
mn0000970141,mn0000307461
mn0000112387,mn0000928009
mn0000112387,mn0000089175
mn0000112387,mn0000987951
mn0000050034,mn0000741158
mn0000050034,mn0000588508
mn0000050034,mn0000007230
mn0000050034,mn0000782563
mn0000050034,mn0000268700
mn0000050034,mn0000812388
mn0000050034,mn0000830538
mn0000050034,mn0000337631
mn0000050034,mn0000625739
mn0000050034,mn0000011620
mn0000050034,mn0000075100
mn0000050034,mn0000096613
mn0000050034,mn0000117490
mn0000050034,mn0000134191
mn0000050034,mn0000815236
mn0000050034,mn0000120231
mn0000050034,mn0000002867
mn0000050034,mn0000175708
mn0000050034,mn0000745964
mn0000050034,mn0000126048
mn0000050034,mn0000226634
mn0000050034,mn0000118243
mn0000050034,mn0000020050
mn0000207084,mn0000805785
mn0000207084,mn0000045475
mn0000715864,mn0000623518
mn0000715864,mn0000771703
mn0000715864,mn0000673688
mn0000715864,mn0002146541
mn0000715864,mn0000174822
mn0000715864,mn0000788635
mn0000715864,mn0000936658
mn0000715864,mn0000803009
mn0000715864,mn0000166505
mn0000715864,mn0002395312
mn0000715864,mn0001814203
mn0000715864,mn0002124046
mn0000715864,mn0000713445
mn0000715864,mn0002080238
mn0000715864,mn0000012768
mn0000803645,mn0000987491
mn0000803645,mn0001563871
mn0000803645,mn0000371879
mn0000803645,mn0000038490
mn0000803645,mn0000097949
mn0000595445,mn0000930397
mn0000595445,mn0000193342
mn0000595445,mn0000120060
mn0000595445,mn0000235169
mn0000595445,mn0000292795
mn0000178880,mn0000060679
mn0000178880,mn0000284104
mn0000178880,mn0000817542
mn0001935916,mn0000663645
mn0001935916,mn0000109271
mn0000012595,mn0000243008
mn0000012595,mn0000051992
mn0000012595,mn0000105354
mn0000012595,mn0000087254
mn0000012595,mn0000158771
mn0000012595,mn0000049062
mn0000046603,mn0000120521
mn0000046603,mn0000793988
mn0000046603,mn0000332141
mn0000046603,mn0000241813
mn0000046603,mn0000816890
mn0000046603,mn0000027372
mn0000046603,mn0000763341
mn0000046603,mn0000538677
mn0000046603,mn0000644015
mn0000046603,mn0000198783
mn0000046603,mn0000331337
mn0000046603,mn0000333181
mn0000046603,mn0000765722
mn0000046603,mn0000013593
mn0000046603,mn0000174725
mn0000046603,mn0000309458
mn0000046603,mn0000069645
mn0000208084,mn0000645543
mn0000208084,mn0000038210
mn0000726655,mn0000022369
mn0000726655,mn0000597314
mn0000726655,mn0000607053
mn0000726655,mn0000722448
mn0000726655,mn0000676567
mn0000726655,mn0000250231
mn0000726655,mn0000171969
mn0000726655,mn0000741177
mn0000726655,mn0000125822
mn0000726655,mn0000950454
mn0000726655,mn0000855377
mn0000726655,mn0000103324
mn0000726655,mn0000007008
mn0000726655,mn0000022124
mn0000726655,mn0000039406
mn0000726655,mn0000040648
mn0000726655,mn0000549341
mn0000726655,mn0000766533
mn0000726655,mn0000086828
mn0000726655,mn0002002491
mn0000726655,mn0000214580
mn0000726655,mn0000666117
mn0000726655,mn0000096977
mn0000726655,mn0000714811
mn0000726655,mn0000928351
mn0000726655,mn0000465562
mn0000726655,mn0000583838
mn0000726655,mn0000545534
mn0000726655,mn0000183315
mn0000726655,mn0000194008
mn0000726655,mn0000083100
mn0000726655,mn0000851665
mn0000726655,mn0000491174
mn0000726655,mn0001043675
mn0000945245,mn0000884449
mn0000945245,mn0000844043
mn0000945245,mn0000383889
mn0000945245,mn0000218449
mn0000945245,mn0000919846
mn0000945245,mn0000139089
mn0000945245,mn0000164686
mn0000945245,mn0000083554
mn0000945245,mn0000062860
mn0000945245,mn0000047789
mn0000945245,mn0000672411
mn0000945245,mn0000279315
mn0000945245,mn0000311539
mn0000945245,mn0000254215
mn0000945245,mn0000758630
mn0000945245,mn0000175459
mn0000945245,mn0000006310
mn0000945245,mn0000243008
mn0000679370,mn0000957198
mn0000679370,mn0000268605
mn0000679370,mn0000321944
mn0000679370,mn0000466759
mn0000679370,mn0000760389
mn0000679370,mn0000100575
mn0000679370,mn0000108265
mn0000679370,mn0000870809
mn0000679370,mn0000393257
mn0000679370,mn0000013088
mn0000679370,mn0000043578
mn0000679370,mn0000049026
mn0000679370,mn0000200923
mn0000679370,mn0000590483
mn0000679370,mn0000004685
mn0000120273,mn0000776337
mn0000120273,mn0000568368
mn0000120273,mn0000247966
mn0000120273,mn0000256349
mn0000120273,mn0000345734
mn0000120273,mn0000047134
mn0000120273,mn0000590265
mn0000120273,mn0000308772
mn0000045253,mn0000294891
mn0000045253,mn0000689891
mn0000045253,mn0000354140
mn0000958560,mn0001006699
mn0000958560,mn0000906171
mn0000958560,mn0000639479
mn0000958560,mn0000723407
mn0000958560,mn0000171693
mn0000958560,mn0000757126
mn0000958560,mn0000541940
mn0000958560,mn0000121590
mn0000958560,mn0000005980
mn0000958560,mn0000066915
mn0000958560,mn0000069153
mn0000958560,mn0000266160
mn0000958560,mn0000577531
mn0000304526,mn0000791734
mn0000304526,mn0000533503
mn0000304526,mn0000945796
mn0000304526,mn0000097491
mn0000304526,mn0000009970
mn0000304526,mn0000150142
mn0000304526,mn0000167762
mn0000304526,mn0000726638
mn0000304526,mn0000907263
mn0000304526,mn0000333648
mn0000304526,mn0000497277
mn0000304526,mn0001445218
mn0000304526,mn0000242776
mn0000304526,mn0000626939
mn0000304526,mn0000009787
mn0000304526,mn0000976917
mn0000304526,mn0000936106
mn0000304526,mn0000181719
mn0000304526,mn0000087741
mn0000304526,mn0000400479
mn0000304526,mn0000855232
mn0000304526,mn0000054822
mn0000304526,mn0000194246
mn0000304526,mn0000097563
mn0000304526,mn0000778655
mn0000304526,mn0000289599
mn0000304526,mn0000896600
mn0000304526,mn0000019831
mn0000304526,mn0000005501
mn0000304526,mn0000762885
mn0000304526,mn0000787428
mn0000304526,mn0001030116
mn0000304526,mn0000520545
mn0000304526,mn0000868628
mn0000304526,mn0000000335
mn0000304526,mn0000863790
mn0000304526,mn0000883318
mn0000009764,mn0000239035
mn0000009764,mn0000513633
mn0000009764,mn0000187374
mn0000009764,mn0000519426
mn0000009764,mn0000639397
mn0000009764,mn0000575044
mn0002104987,mn0000949820
mn0002104987,mn0000238375
mn0002104987,mn0002116177
mn0002104987,mn0002141768
mn0002104987,mn0002140997
mn0002104987,mn0001003438
mn0000197424,mn0000783909
mn0000197424,mn0000822874
mn0000197424,mn0000240252
mn0000197424,mn0000041285
mn0000197424,mn0000223061
mn0000197424,mn0000737886
mn0000197424,mn0000095613
mn0000197424,mn0000295941
mn0000197424,mn0000407966
mn0000197424,mn0000261352
mn0000197424,mn0000596292
mn0000160848,mn0000178889
mn0000160848,mn0000190021
mn0000160848,mn0000816107
mn0000160848,mn0000177957
mn0000160848,mn0000798477
mn0000160848,mn0000248916
mn0000160848,mn0000759668
mn0000160848,mn0000295276
mn0000160848,mn0000770310
mn0000160848,mn0000263137
