id,name
mn0000032464,Astral Projection
mn0000795905,Dolores Keane
mn0000317131,Venetian Snares
mn0000891076,Opus III
mn0000805416,Via Tania
mn0001634804,The Soft Pack
mn0001654206,Punchline
mn0000011754,Sheena Easton
mn0002328419,Yoomiii
mn0000632257,Storyville
mn0002060510,Astrid Swan
mn0000612986,Ignitor
mn0000579839,Suicidal Tendencies
mn0000626358,Brooks O'Dell
mn0000856469,Turisas
mn0000269185,Peter Godwin
mn0000661172,Glenn Miller
mn0001522505,Quest Pistols
mn0000453092,Noémi
mn0001012880,Kristy Lee Cook
mn0000354105,Jimi Hendrix
mn0000756349,Soulsister
mn0000469673,Lucio Aquilina
mn0000110011,Crazy Town
mn0000451840,Nonpoint
mn0002016312,The xx
mn0000319021,Jellyfish
mn0000295276,Jimmy Cliff
mn0000565815,The Tea Party
mn0000747029,Trevor Loveys
mn0000951807,Dan Curtin
mn0000136410,Crime in Stereo
mn0001038902,Booba
mn0000085833,Chavez
mn0000239683,Sander Kleinenberg
mn0000741819,All-Star United
mn0000007384,September
mn0000946620,Habeas Corpus
mn0000224345,Vitamin C
mn0000257281,Luigi Tenco
mn0001022241,I the Mighty
mn0000527379,Bukka White
mn0000932858,Tom Zé
mn0000223523,Dead Meadow
mn0001389684,Martijn Ten Velden
mn0002113111,Displacer
mn0000247250,When in Rome
mn0000267354,Horace Silver
mn0000835894,Lowell George
mn0000486809,The Pinkerton Thugs
mn0000378288,Massive Attack
mn0000530603,Angelzoom
mn0000596203,Morris Pejoe
mn0000725549,Anya Marina
mn0000754055,Sophie B. Hawkins
mn0000022558,American Steel
mn0000029791,Paul Weller
mn0000957340,Helloween
mn0000143072,Doctor Butcher
mn0000116592,Chroma Key
mn0001933175,Ohbijou
mn0000109735,Circle Jerks
mn0000183430,John Doe
mn0000976045,Base Ball Bear
mn0000718475,Stonegard
mn0000406410,No Fun at All
mn0000190946,Lefty Frizzell
mn0000673152,Manolo García
mn0000059468,The Blind Boys of Alabama
mn0001241340,The Party Boyz
mn0001974758,Subsky
mn0000685602,Yannick
mn0000527698,Byron Lee & the Dragonaires
mn0000664807,Gorefest
mn0001525435,No Te Va Gustar
mn0003646252,AJ
mn0000134080,Rico Soarez
mn0002092691,Stalingrad Cowgirls
mn0000752774,Shulman
mn0000334193,New Order
mn0000397697,Murder City Devils
mn0000522622,Bridget St. John
mn0000409540,Nightfall
mn0000988391,Donnie
mn0000094752,LL Cool J
mn0000636673,Damero
mn0000403366,Rare Bird
mn0001016058,Love and Theft
mn0000938710,Zoo Brazil
mn0000940255,Nick Fiorucci
mn0000219300,Lexaunculpt
mn0000538991,Johnathan Rice
mn0000566246,Henny Youngman
mn0000415239,The Primitives
mn0002393776,Milk & Sugar
mn0000958028,Xcultures
mn0000995637,Nana Grizol
mn0000316826,Peter Brötzmann
mn0000132444,Venomous Concept
mn0000357076,Popa Chubby
mn0000070507,Billy Higgins
mn0000294589,Planes Mistaken for Stars
mn0000575122,Arturo Sandoval
mn0000751408,Paul Woolford
mn0000108130,Isobella
mn0001973512,Fight Like Apes
mn0000064509,Bobby Womack
mn0001483436,Chrissy Murderbot
mn0000296802,Lisa Loeb
mn0000791269,Early Day Miners
mn0000174822,Serge Gainsbourg
mn0000371303,Ghinzu
mn0000071636,Il Divo
mn0000207669,Charlie Hall
mn0000407464,Night in Gales
mn0000765435,Bobby Timmons
mn0001619463,Pierre Aderne
mn0000495564,Thunderball
mn0000120834,Cibelle
mn0000206165,Tutty Moreno
mn0000587405,Mondo Generator
mn0000483305,2raumwohnung
mn0000108836,Chelonis R. Jones
mn0001563871,Hearts and Flowers
mn0000349096,Jim Stafford
mn0000070265,The Godfathers
mn0000276732,Mario Frangoulis
mn0001826238,Paul Tiernan
mn0000525511,Yellow Swans
mn0000790667,Tony! Toni! Toné!
mn0000221812,Viva Voce
mn0000983118,Twin Method
mn0000091991,Kojak
mn0000724364,The Noise Next Door
mn0000604924,Arthur Conley
mn0000381223,Meryn Cadell
mn0002313023,Inhale/Exhale
mn0000798617,Gary Myrick
mn0000675495,Mannheim Steamroller
mn0000109542,Jackyl
mn0000632379,Wippenberg
mn0000036269,Smegma
mn0000029758,Smiley Lewis
mn0000407776,Organ Donors
mn0000598526,Armik
mn0000896309,Los Secretos
mn0001000694,The Mongoloids
mn0000007230,Brian May
mn0000260206,Van Halen
mn0000015762,Tabu Ley Rochereau
mn0001766087,Look See Proof
mn0000423437,Mildred Bailey
mn0000036106,Steve Miller Band
mn0000112115,Trick Trick
mn0000078207,The Hope Blister
mn0001477568,Herrenmagazin
mn0000181495,John Brim
mn0000811711,The Jazz June
mn0000503379,Powerspace
mn0000665682,Gluecifer
mn0000007040,Tony Iommi
mn0000474968,The Neckbones
mn0000328352,The New Christy Minstrels
mn0002003910,Dear Reader
mn0000833360,Joyce Cooling
mn0001856854,Jarkko Martikainen
mn0000607811,Al Gromer Khan
mn0000176562,Uzeb
mn0000832728,Ron Van den Beuken
mn0000511159,Clouseau
mn0000546918,Love Equals Death
mn0000212572,Jan A.P. Kaczmarek
mn0002073969,Megapolis
mn0000451167,Asher Roth
mn0000833904,Liquido
mn0000144458,Curtis Mayfield
mn0000805833,Vic Godard & the Subway Sect
mn0000382298,Nellie McKay
mn0000665835,Goose Creek Symphony
mn0000062612,Dead Celebrity Status
mn0000621378,Mike Leon Grosch
mn0000225651,Madredeus
mn0000576190,The Sports
mn0000684096,Yahir
mn0000404434,The Moody Blues
mn0000086388,Cheb Tarik
mn0000284882,Josie Cotton
mn0000195638,John Reuben
mn0000502198,Luke Bryan
mn0001055318,Staff Benda Bilili
mn0000896298,Oscar Pettiford
mn0000020740,Sizzla
mn0000789979,Belphegor
mn0000607448,Al Green
mn0000717975,101 Strings
mn0000886392,Michael Mayer
mn0000006830,Spanner Banner
mn0000438751,Anders Manga
mn0000380458,Marvin Rainwater
mn0002320700,Daniel Wanrooy
mn0000465482,Octex
mn0000247918,Desert City Soundtrack
mn0000747757,Split Enz
mn0000767741,Billy Cobham
mn0001046198,Jordyn Taylor
mn0000181719,Flaw
mn0002333791,Tragedy
mn0001430429,Debbie Rockt!
mn0001020707,Madcon
mn0001770435,Lifelover
mn0000614213,Breakbeat Era
mn0000284150,Mark Perry
mn0002174221,Subzonic
mn0000005895,Spiderbait
mn0000632318,Byron Cage
mn0001042208,The Love Language
mn0000346461,Mel Waiters
mn0001438443,Rhymin Simon
mn0000912984,Bright Light Fever
mn0000113015,Lucia Micarelli
mn0001491824,Chewy Chocolate Cookies
mn0000377286,Paulini
mn0000497854,Hubert-Félix Thiéfaine
mn0000215584,Jorge Ben
mn0000773298,Codeseven
mn0000987204,Dawn of Ashes
mn0000928548,Armando Manzanero
mn0002418851,Julianna Barwick
mn0000089021,Jimmy Page
mn0000709715,Kris Allen
mn0000799955,Cary Hudson
mn0001598114,Cold Cave
mn0001754574,Afro-Dite
mn0000181023,Freezepop
mn0001817097,The No W.T.O. Combo
mn0000152113,Cowboys International
mn0000459792,Novaspace
mn0002000220,Jefre Cantu-Ledesma
mn0000864104,Marissa Nadler
mn0000021040,Tenth Chapter
mn0000546738,Jazmine Sullivan
mn0000086729,Bill Pursell
mn0000637095,Burlap to Cashmere
mn0000314497,Bedlight for Blue Eyes
mn0001581295,Les Colocs
mn0001042759,"Now, Now Every Children"
mn0000421940,The Simpsons
mn0000479826,The Mother Hips
mn0000064894,Bigelf
mn0000404804,Duels
mn0002066395,Kid Congo & the Pink Monkey Birds
mn0000081132,Eli Young Band
mn0000574161,Darkest Hour
mn0000889276,Michał Urbaniak
mn0000038260,The Bears
mn0000423140,1000 Homo DJs
mn0000136124,The Crystal Method
mn0000989951,We Shot the Moon
mn0002104939,Carach Angren
mn0000949042,Hal Singer
mn0000810423,MC Serch
mn0000548196,Haddaway
mn0002141112,The Letter Black
mn0000130308,Courtney Melody
mn0000110792,City Boy
mn0000852538,K.W.S.
mn0000639056,Bush
mn0000108554,Cheo Feliciano
mn0001507135,Kona Triangle
mn0000097654,Kim Carnes
mn0000978236,Pretz
mn0002109564,Samsaya
mn0000597875,Adriano Celentano
mn0000286439,Calle 13
mn0000949408,DJ SS
mn0000773361,Children on Stun
mn0001071170,Jump Smokers
mn0001066779,Arkells
mn0000015264,The Traveling Wilburys
mn0000023352,Shinehead
mn0000198162,Johnnie Taylor
mn0000734735,Uffie
mn0000678339,XTC
mn0000028918,Terry Jacks
mn0002126523,Captain Capa
mn0000427727,Martin Böttcher
mn0000096140,Charlotte Martin
mn0000491565,The Power Station
mn0001014515,CLP
mn0000975292,Marco Borsato
mn0000789340,Belly
mn0000231925,Tony Matterhorn
mn0000220724,Visqueen
mn0000520033,The Boomtown Rats
mn0001979996,Didier Super
mn0001521316,Fatal Bazooka
mn0000020600,Trespass
mn0000798989,Carpathian Forest
mn0002769425,Los Punsetes
mn0001388634,Beyond Sensory Experience
mn0000759054,Blood for Blood
mn0000058035,The Chiffons
mn0000740263,Donald Lawrence & the Tri-City Singers
mn0000005251,Spacemen 3
mn0000870589,Ray Lynch
mn0000363783,The Number Twelve Looks Like You
mn0000738369,Grandmaster Flash & the Furious Five
mn0000759031,Aztec Camera
mn0000116159,Jody Williams
mn0000049775,Blacktop
mn0000515628,Tom T. Hall
mn0000196907,Kuniva
mn0000839549,Lucho Gatica
mn0000908276,Pine Leaf Boys
mn0000217497,Una Mae Carlisle
mn0000118090,Bandabardò
mn0000907263,Pleymo
mn0000065590,The Flaming Lips
mn0000043484,Bigbang
mn0000537726,The Long Blondes
mn0000669738,Heavy D
mn0001935051,PANTyRAID
mn0000124734,Craig Chaquico
mn0000354730,Poisonblack
mn0000995785,These Are Powers
mn0000727865,Jedidja
mn0000285990,Jessica Harp
mn0000592864,Acid Bath
mn0000758491,Axxis
mn0000794846,Eddie Rabbitt
mn0000136542,Lavender Diamond
mn0000179522,Flotsam and Jetsam
mn0000289045,Pinetop Smith
mn0000052965,Blake Baxter
mn0000850778,East Hundred
mn0001002767,Plushgun
mn0000727306,Cugini di Campagna
mn0000487493,Momo Wandel Soumah
mn0000655742,I Love Math
mn0000018917,Skitz
mn0002327371,Shy'm
mn0000514024,Tom Principato
mn0000723914,Threat Signal
mn0000310518,Scanners
mn0000825544,Homesick James Williamson
mn0000663011,Handsome Boy Modeling School
mn0000190012,John Tesh
mn0000145128,Echo & the Bunnymen
mn0002116444,Theodor Bastard
mn0000816701,Deniece Williams
mn0000350368,Rotten Sound
mn0001872639,Leon Jackson
mn0000468741,Lullabye Arkestra
mn0001781080,Even Worse
mn0000555075,Skream
mn0000955257,Helen Baylor
mn0001730655,RichGirl
mn0000233862,Mahavishnu Orchestra
mn0000069813,Baby Bash
mn0001007348,Mumakil
mn0000020992,Amon Düül
mn0000815344,Maher Shalal Hash Baz
mn0000668222,The Cribs
mn0000809476,Univers Zero
mn0000932724,Airwave
mn0000085915,Billy Joel
mn0000320056,Peter Baumann
mn0001032701,Klaas
mn0000795482,Firewind
mn0002075747,Nadja Benaissa
mn0000068155,The Chantels
mn0000586843,The Dangerous Summer
mn0002045077,Kish Mauve
mn0000805785,Joe Satriani
mn0000359494,Prince Buster
mn0000901899,Marc Romboy
mn0000606323,Danton Eeprom
mn0000721802,Damageplan
mn0000510487,No Age
mn0000540010,Capleton
mn0000713448,Needtobreathe
mn0000307351,Per Gessle
mn0000011257,Stanley Black
mn0000272491,Pezband
mn0000537118,Udo Jürgens
mn0000170228,Tygers of Pan Tang
mn0000301404,Rick Derringer
mn0000089683,Kyf Brewer
mn0000472264,Oliver N'Goma
mn0000191958,The Legends
mn0000281914,Lone Catalysts
mn0002302481,Portable
mn0000001432,Speedometer
mn0000468259,Rev Hammer
mn0000046901,Solefald
mn0000331137,Au Revoir Simone
mn0000292559,Roberto Menescal
mn0000428683,2 Minutos
mn0000076151,The Icarus Line
mn0000677849,Hello
mn0000661989,Frumpies
mn0000805684,Turbo Tabla
mn0000026432,Skids
mn0000797192,Fields
mn0000584032,Shooting at Unarmed Men
mn0000209758,Rising Sons
mn0000676061,Henry Townsend
mn0000181375,U.T.F.O.
mn0000155081,Evermore
mn0001913997,Uğurcan Ataoğlu
mn0000307342,Savage Grace
mn0000730392,Fonzerelli
mn0000183867,John Cage
mn0000760240,Bernard Herrmann
mn0000806624,Dubtribe Sound System
mn0000961529,Willie Tee
mn0000541195,Chaim
mn0000287505,Jesper Dahlbäck
mn0000463527,Return to Forever
mn0000104742,Lari White
mn0000990366,Fleet Foxes
mn0000638960,Buddy Greco
mn0000044611,Blinker the Star
mn0000131681,Pat Boone
mn0000907776,Original Love
mn0000788543,Before Braille
mn0000340152,Ratt
mn0000250435,Wayne Shorter
mn0000243722,Dirty on Purpose
mn0000890807,The Meeting Places
mn0000855326,Twilight Guardians
mn0000907396,Bonde do Rolê
mn0000220254,Virtue
mn0000763810,Greyboy Allstars
mn0000655547,GWAR
mn0000639808,Eva Avila
mn0002045621,Moskow
mn0000792768,Cobra Killer
mn0000665360,DJ Spinna
mn0000264363,Lifelike
mn0001226206,Terveet Kädet
mn0000230789,Sad Lovers & Giants
mn0000941859,Iain Archer
mn0000852956,Praxis
mn0000483473,The Pietasters
mn0000637291,Son de la Frontera
mn0000829446,Marion Williams
mn0000330607,Phats & Small
mn0000845187,Saving Jane
mn0000247966,Julie London
mn0000890016,Open Door
mn0000069986,Kenny Rogers
mn0000821923,Boris Vian
mn0000798026,Don Drummond
mn0000321100,Thomas Bronzwaer
mn0000237529,Denim
mn0000794419,Doctor Ross
mn0001793407,Don Huonot
mn0000205254,Vic Damone
mn0000895756,The Rattles
mn0000452074,Peter Wackel
mn0000149344,Barão Vermelho
mn0000072698,Bobby Cruz
mn0000303658,Pepper
mn0000809473,Ms. John Soda
mn0002013087,The Imagined Village
mn0000081388,Boo Williams
mn0000263103,Seattle Symphony Orchestra
mn0000011242,Sheb Wooley
mn0000667020,Malcolm McLaren
mn0000925244,Acid King
mn0000343812,Playgroup
mn0000743709,Alien Ant Farm
mn0000112204,Crimson Glory
mn0000601474,Archie Edwards
mn0000918995,The Teen Queens
mn0002095679,Cheek
mn0001336788,Sonic Subjunkies
mn0000096148,Irene Grandi
mn0000983762,Karen Overton
mn0000357504,Los Natas
mn0000892106,Oranger
mn0004448648,Soulreaper
mn0000725619,Juliane Werding
mn0000841141,Velocity Girl
mn0000962498,Willie Brown
mn0000803162,Grady Tate
mn0000514634,The Puppini Sisters
mn0000858375,Mary Chapin Carpenter
mn0000027372,Sleepy LaBeef
mn0000654566,Gui Boratto
mn0000652255,Gilberto Gil
mn0000375605,Nardo Ranks
mn0000572021,I'm from Barcelona
mn0002004591,D Double E
mn0000109172,Crown City Rockers
mn0000612933,Mundy
mn0000241766,Lennox Brown
mn0000258741,Jon B.
mn0000415993,Nando Reis
mn0000661687,Egberto Gismonti
mn0000568757,Mo' Horizons
mn0000574940,Hilt
mn0000462455,Man Like Me
mn0000147343,Barbara Cook
mn0000151744,Baton Rouge
mn0000079545,Imatran Voima
mn0000159412,stellastarr*
mn0000071120,Earthless
mn0000224808,Dieter Moebius
mn0000340802,DjaKo
mn0002108161,Phrase
mn0000205586,Drafi Deutscher
mn0000229289,Zoot Money
mn0001004437,Shena
mn0000896832,Minilogue
mn0000648559,Get Low Playaz
mn0000556795,Gordon Haskell
mn0000720734,Nolwenn Leroy
mn0000719673,Mustasch
mn0000489676,The Pretty Things
mn0000355052,Rick Braun
mn0000015822,Shawn Camp
mn0000325537,Jeremy Enigk
mn0000493701,Lee Ryan
mn0000068346,The Chanters
mn0000633044,Strunz & Farah
mn0002074062,Sleep Research Facility
mn0000508470,Athenaeum
mn0000543502,Gusto
mn0001473879,Otis Gayle
mn0001528101,Ashley Wallbridge
mn0000533551,Buckcherry
mn0002999794,Making Marks
mn0000763930,The Four Preps
mn0000894984,Rainbirds
mn0000382455,Master P
mn0000279593,Spank Rock
mn0001546320,Small Mercies
mn0000810861,John Eddie
mn0000171367,Echobelly
mn0000307727,Puerto Rican Power Orchestra
mn0000747238,Stars Like Fleas
mn0000187422,Funeral for a Friend
mn0000303434,Povo
mn0000572720,The Unicorns
mn0000144349,Ed Bruce
mn0000634680,Darkel
mn0000227675,Walter Jackson
mn0002086920,Chronik
mn0000938798,A Day to Remember
mn0000006613,Ali Farka Touré
mn0000768787,Keri Leigh
mn0000807803,Eugene Church
mn0000572603,Koushik
mn0000213273,Joey McIntyre
mn0000206940,Wes Cunningham
mn0001552379,Aga Zaryan
mn0000042234,Steven Halpern
mn0000929862,Afrika Bambaataa
mn0000162092,Gayle San
mn0000038210,Shpongle
mn0002172276,Oh Laura
mn0000926735,Tim Hughes
mn0000288301,Roseanna Vitro
mn0001929233,Kuusumun Profeetta
mn0000013661,Tartaros
mn0000857203,Kay Starr
mn0000891907,Orchestra Baobab
mn0000950950,Ramesses
mn0000151504,Bayside
mn0000058549,Elvis Costello
mn0000118260,Concord Dawn
mn0000126529,Jackie Allen
mn0000866271,Nick Cave & the Bad Seeds
mn0000002330,Sergio Mendes
mn0001002668,Petar Dundov
mn0000500480,Fireflight
mn0000092916,The Last Vegas
mn0000658362,Boy Eats Drum Machine
mn0000896511,Daniele Silvestri
mn0001545922,To Be
mn0001813094,Vimana
mn0000322071,Radar Bros.
mn0000019001,Terror Fabulous
mn0000166146,Eddie Cano
mn0000310763,Naoki Kenji
mn0000577531,Woody Guthrie
mn0000193215,Ganymede
mn0000112673,J. Sands
mn0000523715,Brotherhood of Man
mn0000861465,Masters of Ceremony
mn0000159104,Gemini
mn0002114934,Urlaub in Polen
mn0000632233,Eric Church
mn0000203592,Max Richter
mn0000809527,The Lost Boyz
mn0000149718,Enoch Light
mn0000018038,Sin with Sebastian
mn0000315177,Sebastien Schuller
mn0000180969,Umbra et Imago
mn0000763831,Bob Luman
mn0000238686,Robin Thicke
mn0000682814,Wiley
mn0000004852,Selena
mn0000513876,Brad Fiedel
mn0000617203,Pelle Carlberg
mn0000819230,DJ Tomekk
mn0000370816,Quatermass
mn0001449072,Tim Christensen
mn0000887947,Lemon Sun
mn0000196479,Delly Ranks
mn0000561230,Future of the Left
mn0000542066,Califone
mn0000260457,Lewis Black
mn0001405010,Dartz!
mn0000931361,Atahualpa Yupanqui
mn0000763606,The Funky Lowlives
mn0000865729,Lemar
mn0000610250,To/Die/For
mn0000758999,Boards of Canada
mn0000079960,Boston
mn0000897345,Mil
mn0000813142,Deep Puddle Dynamics
mn0000381323,Saybia
mn0000507975,Al Hirt
mn0001562991,Ivory Night
mn0000672411,Golden Smog
mn0000749530,Skee-Lo
mn0000246091,Whigfield
mn0000665944,Harold Land
mn0000725923,Mariee Sioux
mn0000180017,Altern 8
mn0001806407,Sunrider
mn0000634827,Strangelove
mn0000827250,Lloyd Price
mn0000103162,Kim Weston
mn0000519715,Tommy Flanagan
mn0002391162,Active Child
mn0001926061,Secrets of the Moon
mn0000725333,Yung Joc
mn0000594942,Yukmouth
mn0001023448,Support Lesbiens
mn0000687948,David Pajo
mn0000303558,Satanic Surfers
mn0000775626,Kokane
mn0000842398,Tubby Hayes
mn0000771704,Kit Clayton
mn0000504533,Mish Mash
mn0000118664,Basia
mn0000936915,Wordburglar
mn0000551570,Despised Icon
mn0000811234,Dead Prez
mn0000080871,Bleed the Sky
mn0000266660,Jochen Miller
mn0000186390,Donny Osmond
mn0000204415,Vibronics
mn0000222316,Jason Forrest
mn0000863433,Matia Bazar
mn0000044018,The Super Friendz
mn0000652713,Cancer
mn0000305501,Roger
mn0000194703,The Flying Burrito Brothers
mn0002059195,Lite
mn0000324799,The Chap
mn0000242676,Derek Miller
mn0000963543,ZOEgirl
mn0002109841,Arun Ghosh
mn0000803448,The Esquires
mn0001620636,New Boyz
mn0000036641,Paul Wall
mn0001034527,Adam Kesher
mn0001306921,Sissy Spacek
mn0000389378,Mason Jennings
mn0000933809,Tom Verlaine
mn0000723616,Astrobrite
mn0000320845,Peter Frampton
mn0000781105,La Union
mn0000024592,Sleepytime Gorilla Museum
mn0001846641,Sanne Salomonsen
mn0001830841,But Alive
mn0000781219,Jah Free
mn0000074397,Bill Frisell
mn0000020366,Steril
mn0000806980,Ruth Etting
mn0000751117,Paul Siebel
mn0001000678,One Way Mirror
mn0000495547,Mindless Self Indulgence
mn0000780581,Lagwagon
mn0000234127,Rob Rock
mn0000169712,Electrocute
mn0000677276,Herbal Infusion
mn0000213865,U-Brown
mn0000465801,Restless Soul
mn0000030139,Son Doobie
mn0000585180,Wynonna Judd
mn0000081010,Bomfunk MC's
mn0000031380,Paula Abdul
mn0000293816,Juanita Bynum
mn0000905023,Guillemots
mn0000585601,X Clan
mn0000311609,Lunascape
mn0000030315,Supreme Court
mn0000505678,Frank Marino
mn0000361973,Kashif
mn0000182691,Carpe Tenebrum
mn0000129585,Dutch Force
mn0000257233,Stellar Kart
mn0000521064,Brighter
mn0000548606,Guilty Simpson
mn0000530004,Melendi
mn0000509936,Max Herre
mn0001495216,Pete Dafeet
mn0000349157,Melvins
mn0000361245,Primal Fear
mn0000484256,Howling Bells
mn0000802875,Erick Sermon
mn0000233467,John Rich
mn0000658693,Lightspeed Champion
mn0002330096,Ghosts
mn0000048139,Blu Mar Ten
mn0000775681,Komeda
mn0000185248,Celebrate the Nun
mn0000639018,Cæcilie Norby
mn0000198397,Charles Webster
mn0000125068,Dixie Dregs
mn0000656960,Eternal Flight
mn0000225176,Mae West
mn0002338924,El-B
mn0000201668,Drive-By Truckers
mn0000114142,La Banda Gorda
mn0000864822,Neffa
mn0000638114,Bloody Panda
mn0000293490,Sarah Brightman
mn0000397969,Magnus Carlson
mn0000391409,Ojos de Brujo
mn0000912295,Rise & Fall
mn0000668555,Die! Die! Die!
mn0000941063,Donnie Munro
mn0000177454,M People
mn0000357917,Poster Children
mn0000463315,Love of Diagrams
mn0000240849,Lemon D
mn0000173076,Fiona
mn0000888895,On Trial
mn0000572917,7% Solution
mn0000581847,Thomas P. Heckmann
mn0000462868,Lee Curtiss
mn0000148305,Fred Hammond
mn0000219948,Volumen Cero
mn0000863771,Nine Black Alps
mn0000670344,Marco V.
mn0000730382,The Human Abstract
mn0002365302,Jayson Brothers
mn0000829318,The Lords of the New Church
mn0000632184,40 Cal.
mn0002358906,Sascha Dive
mn0001894713,Audio
mn0000547956,Chad Hoefler
mn0000793898,Cockney Rejects
mn0000646816,Captain Beefheart & the Magic Band
mn0001738805,Ironik
mn0000393513,Nice & Smooth
mn0000471268,Diableros
mn0000671588,Mantronix
mn0000714947,Divine Brown
mn0000900303,2 in a Room
mn0001993631,Stunt Rock
mn0000138792,Laurel Aitken
mn0000243616,Lilys
mn0000571578,A Forest Mighty Black
mn0002374374,Kråkesølv
mn0000105796,Evan Taubenfeld
mn0000662621,Foxy
mn0000025583,Amy Ray
mn0000664457,Missy Higgins
mn0001773684,Hell City Glamours
mn0000827760,Loose Ends
mn0000186016,Fleming & John
mn0000146292,The El Dorados
mn0000156053,"Gary ""U.S."" Bonds"
mn0000157389,Emm Gryner
mn0002411396,Philippe El Sisi
mn0000639767,George Faith
mn0000061840,The Gamits
mn0000567190,? & the Mysterians
mn0000504903,The Sneetches
mn0000091474,Khold
mn0000468143,Kevin Federline
mn0000307225,Axel Stordahl
mn0000029310,Sloppy Meateaters
mn0000640419,Buddy Miller
mn0000126107,Laika & the Cosmonauts
mn0002395521,Small Black
mn0000672308,Helena
mn0001072399,Sarah Jaffe
mn0000181817,Caron Wheeler
mn0002461638,We Are the Ocean
mn0000286846,Sanctus Real
mn0000416245,The Raspberries
mn0000323881,Jeremy Kay
mn0001368545,Solveig Slettahjell
mn0000414002,The Real McKenzies
mn0000550591,DJ Jazzy Jeff
mn0000285164,Robbie Fulks
mn0000156556,Sporty Thievz
mn0000998468,Jet Black Stare
mn0000571806,The Three O'Clock
mn0000845662,Jill Scott
mn0000052093,The Fixx
mn0000996779,KaiserCartel
mn0000784527,Barney Kessel
mn0000811622,John Denver
mn0000053434,La Sonora Matancera
mn0002337151,Midnight Masses
mn0000235745,Rondò Veneziano
mn0000488394,The Cave Singers
mn0000161773,Dizzee Rascal
mn0000642344,Target Market
mn0000455827,Noor Jehan
mn0000245513,Liquid Tension Experiment
mn0001482079,Afromental
mn0000132710,Crime & the City Solution
mn0000628693,Eastern Conference Champions
mn0000344520,Danielle Bollinger
mn0000772353,Epitaph
mn0001394986,Superpunk
mn0000480148,A-Sides
mn0000674417,Dane Cook
mn0001040517,Anni Piper
mn0000080358,Kesha
mn0001463119,Dorian Concept
mn0001244356,Les Sages Poètes de La Rue
mn0000842624,De la Ghetto
mn0000390210,Lil' Love
mn0000253408,White Lion
mn0000996505,Rademacher
mn0000501537,12 Stones
mn0000170211,Eddie Kendricks
mn0001790704,Jessica Folcker
mn0000781094,The Clancy Brothers
mn0000086065,Ice Cube
mn0000922704,Escape the Fate
mn0000999790,Bingo Players
mn0000463070,Nu NRG
mn0000955035,Helicopter Girl
mn0000336037,Snowden
mn0000761706,The Fleetwoods
mn0000111031,Scum of the Earth
mn0000038237,La Sonora Carruseles
mn0000538060,Pauline Croze
mn0000532717,RKM & Ken-Y
mn0000670348,Dance or Die
mn0000706266,Grace Potter
mn0000654625,Gilles Peterson
mn0000206167,Dramarama
mn0000921003,Ann Sexton
mn0000762496,Folk Implosion
mn0000658950,DJ Quik
mn0000021053,Amy Studt
mn0000672747,Helios Creed
mn0002050466,Monsters of Folk
mn0001755457,Dekad
mn0001565171,Ingrid Olava
mn0000317716,Pyotr Il'yich Tchaikovsky
mn0000664022,DJ Disse
mn0001911428,Sergio Contreras
mn0000497132,Milton Nascimento
mn0000083707,Ludovico Einaudi
mn0001424850,I Was Totally Destroying It
mn0000290969,Lime
mn0001001637,Blind Pilot
mn0000637134,Dirt Nasty
mn0000129656,Facundo Cabral
mn0000099925,Boomkat
mn0000716967,Sound Team
mn0000866491,Maxwell
mn0000348105,Philippe Saisse
mn0000179803,Grafh
mn0000688804,Willie Bobo
mn0000399059,Rhett Miller
mn0000139475,João Bosco
mn0002376598,Ou Est le Swimming Pool
mn0000195729,Champaign
mn0000892894,Orphaned Land
mn0000719660,Sexton Blake
mn0001068370,I Got You on Tape
mn0000453908,Red Simpson
mn0000031697,Andy Gibb
mn0000606226,As Hope Dies
mn0000549364,Brian Borcherdt
mn0000090160,Born Against
mn0000843106,Peter Sarstedt
mn0000258799,Jonas Hellborg
mn0000209724,Charlie Cruz
mn0000573811,Wimple Winch
mn0000680907,William DeVaughn
mn0000926892,Monolake
mn0000076708,The Hot Club of Cowtown
mn0000153367,Belouis Some
mn0000542416,Gus Viseur
mn0000075591,The Corrs
mn0000604045,Art Porter
mn0000783091,Cryptopsy
mn0000578321,Richard Durand
mn0000944241,George Hamilton IV
mn0000865016,New Edition
mn0000784092,DJ Mitsu the Beats
mn0000405494,The Motors
mn0000632766,Byzantine
mn0000267505,Jennifer Warnes
mn0000669792,Malente
mn0000867892,The USA Is a Monster
mn0000977638,Piers Faccini
mn0000605375,Alan Jackson
mn0000502327,1919
mn0001912607,Christian Smith and John Selway
mn0001495684,Hollywood Porn Stars
mn0000071225,The Grouch
mn0000632986,Jordan Pruitt
mn0000249559,Deryl Dodd
mn0000090124,Black Box
mn0000163420,G. Love & Special Sauce
mn0001968881,Liekki
mn0001926276,El Barrio
mn0000775295,Kutless
mn0001905251,The Daredevil Christopher Wright
mn0001012774,Nu Jerzey Devil
mn0000798514,Ekkehard Ehlers
mn0000958715,Vector Lovers
mn0000936249,Grinderman
mn0000014789,Stargard
mn0000857589,Martin Buttrich
mn0000814615,Legowelt
mn0000491187,Roots of Orchis
mn0000783590,Credit to the Nation
mn0000556199,HammerFall
mn0000018921,Six Feet Under
mn0000238968,Johnny Hates Jazz
mn0000237712,Watermark
mn0000131461,Circus Lupus
mn0000101336,Klezmer Conservatory Band
