from_id,to_id
mn0002313332,mn0000337631
mn0002313332,mn0000625739
mn0000047716,mn0000101795
mn0000676567,mn0000237653
mn0000676567,mn0000931546
mn0000049846,mn0000771438
mn0000049846,mn0000424244
mn0000049846,mn0000246611
mn0000049846,mn0000957085
mn0000049846,mn0000251604
mn0000766713,mn0000802875
mn0000766713,mn0000266002
mn0000790525,mn0000174822
mn0000790525,mn0000100160
mn0000790525,mn0000582313
mn0000790525,mn0000754032
mn0000670150,mn0000069534
mn0000670150,mn0000291043
mn0000670150,mn0000500992
mn0000670150,mn0000355616
mn0000670150,mn0000590479
mn0000670150,mn0000260206
mn0000021148,mn0000463237
mn0000259561,mn0000051992
mn0000259561,mn0000232564
mn0000259561,mn0000087985
mn0000259561,mn0000483587
mn0000259561,mn0000840402
mn0000259561,mn0000754032
mn0000259561,mn0000135032
mn0000259561,mn0000631774
mn0000259561,mn0000100160
mn0000259561,mn0000564239
mn0000259561,mn0000582313
mn0000793944,mn0000081083
mn0000525664,mn0000543867
mn0000525664,mn0000845468
mn0000525664,mn0000066915
mn0000525664,mn0000200775
mn0000525664,mn0000549797
mn0000525664,mn0000816890
mn0000525664,mn0000744796
mn0000525664,mn0000583959
mn0000307875,mn0000543867
mn0000307875,mn0000270491
mn0000307875,mn0000744796
mn0000307875,mn0000066915
mn0000307875,mn0000538677
mn0000307875,mn0000159699
mn0000307875,mn0000069153
mn0000307875,mn0000686897
mn0000307875,mn0000234325
mn0000307875,mn0000014651
mn0000307875,mn0000245019
mn0000307875,mn0000814606
mn0000307875,mn0000583959
mn0000671352,mn0000379125
mn0000671352,mn0000631774
mn0000671352,mn0000246169
mn0000231213,mn0000798992
mn0000231213,mn0000186477
mn0000244552,mn0000168784
mn0000244552,mn0000120487
mn0000244552,mn0000344275
mn0000244552,mn0000423829
mn0000244552,mn0000317093
mn0000115253,mn0000658346
mn0000115253,mn0000310087
mn0000115253,mn0000622805
mn0000115253,mn0000933772
mn0000115253,mn0000354105
mn0000115253,mn0000358408
mn0000115253,mn0000090018
mn0000387580,mn0000110541
mn0000387580,mn0000558339
mn0000387580,mn0000957296
mn0000387580,mn0000824866
mn0000387580,mn0000489316
mn0000717013,mn0000803003
mn0000717013,mn0000937003
mn0000717013,mn0000005251
mn0003480886,mn0000537414
mn0000782252,mn0000058549
mn0000782252,mn0000224294
mn0000325651,mn0000112540
mn0000792585,mn0000486661
mn0000286274,mn0000921895
mn0000010243,mn0000816890
mn0000010243,mn0000237517
mn0000010243,mn0000071209
mn0000010243,mn0000927627
mn0000010243,mn0000394806
mn0000834242,mn0000678769
mn0000099246,mn0000325459
mn0000099246,mn0000590479
mn0000099246,mn0000747445
mn0000099246,mn0000044764
mn0000099246,mn0000206241
mn0000099246,mn0000683009
mn0000099246,mn0000492331
mn0000099246,mn0000748222
mn0000099246,mn0000005882
mn0000099246,mn0000754032
mn0000099246,mn0000100160
mn0000099246,mn0000585189
mn0000970141,mn0000066915
mn0000970141,mn0000615119
mn0000050034,mn0000617844
mn0000050034,mn0000187478
mn0000050034,mn0000240865
mn0000050034,mn0000354105
mn0000050034,mn0000089021
mn0000050034,mn0000842611
mn0000050034,mn0000611102
mn0000050034,mn0000001020
mn0000050034,mn0000832288
mn0000715864,mn0000401287
mn0000715864,mn0000397880
mn0000715864,mn0000000335
mn0000178880,mn0000054707
mn0000178880,mn0000188279
mn0000178880,mn0000944915
mn0000046603,mn0000060726
mn0000046603,mn0000343396
mn0000046603,mn0000063536
mn0000046603,mn0000200775
mn0000046603,mn0000549797
mn0000046603,mn0000198901
mn0000945245,mn0000051992
mn0000945245,mn0000758630
mn0000679370,mn0000024944
mn0000679370,mn0000466759
mn0000679370,mn0000031263
mn0000120273,mn0000842398
mn0000009764,mn0000652255
mn0000009764,mn0000497132
mn0000009764,mn0000639397
mn0000009764,mn0000095613
mn0000009764,mn0000531986
mn0000009764,mn0000215584
mn0000009764,mn0000828349
mn0000009764,mn0000622805
mn0000009764,mn0000600637
mn0000197424,mn0000267411
mn0000197424,mn0000300659
mn0000197424,mn0000220312
mn0000197424,mn0000564740
mn0000160848,mn0000781371
mn0000160848,mn0000178889
mn0000160848,mn0000071514
mn0000160848,mn0000121459
mn0000160848,mn0000816107
mn0000160848,mn0000819344
mn0000160848,mn0000295276
mn0000160848,mn0000190021
mn0000160848,mn0000075295
mn0000160848,mn0000328014
mn0000160848,mn0000066395
mn0000160848,mn0000073605
mn0000160848,mn0000474648
mn0000160848,mn0000425105
mn0000160848,mn0000790988
mn0000101701,mn0000531986
mn0000101701,mn0000866786
mn0000101701,mn0000490004
mn0000101701,mn0000418740
mn0000101701,mn0000084053
mn0000548068,mn0000923705
mn0000477430,mn0000036521
mn0000480721,mn0000480086
mn0000480721,mn0000752314
mn0000397042,mn0000162677
mn0000051909,mn0000642542
mn0000051909,mn0000674332
mn0000051909,mn0000754032
mn0000051909,mn0000869487
mn0000051909,mn0000002330
mn0000051909,mn0000094210
mn0000051909,mn0000797056
mn0000051909,mn0000213165
mn0000051909,mn0000294923
mn0000051909,mn0000014651
mn0000051909,mn0000038936
mn0000051909,mn0000138332
mn0000099555,mn0000481008
mn0000099555,mn0000092414
mn0000099555,mn0000756656
mn0000099555,mn0000522622
mn0000099555,mn0000814036
mn0000099555,mn0000154533
mn0000099555,mn0000162233
mn0000099555,mn0000192925
mn0000099555,mn0000367979
mn0000099555,mn0000014724
mn0000099555,mn0000838559
mn0000099555,mn0000359016
mn0000099555,mn0000099561
mn0000115733,mn0000603680
mn0000115733,mn0000050205
mn0000115733,mn0000532957
mn0000115733,mn0000828153
mn0000115733,mn0000124390
mn0000115733,mn0000251494
mn0000115733,mn0000825208
mn0000115733,mn0000287604
mn0000115733,mn0000832288
mn0000115733,mn0000282304
mn0000115733,mn0000017137
mn0000355885,mn0000537548
mn0000355885,mn0000949272
mn0000355885,mn0000203208
mn0000852405,mn0000066915
mn0000852405,mn0000840102
mn0000852405,mn0000754032
mn0000852405,mn0000894465
mn0000894335,mn0000082831
mn0000894335,mn0000403120
mn0000894335,mn0000082584
mn0000894335,mn0000204901
mn0000894335,mn0000079016
mn0000894335,mn0000234518
mn0000894335,mn0000043499
mn0000894335,mn0000100160
mn0000669105,mn0000620056
mn0000669105,mn0000185591
mn0000669105,mn0000530745
mn0000669105,mn0000944293
mn0000669105,mn0000325459
mn0000669105,mn0000631774
mn0000669105,mn0000254215
mn0000669105,mn0000056358
mn0000669105,mn0000678339
mn0000363100,mn0000446509
mn0000363100,mn0000955379
mn0000363100,mn0000081493
mn0001970510,mn0000357406
mn0001970510,mn0000490004
mn0001970510,mn0000215041
mn0000139804,mn0000175553
mn0000139804,mn0000484396
mn0000139804,mn0000259529
mn0000139804,mn0000044290
mn0000139804,mn0000742899
mn0000811897,mn0000936206
mn0000811897,mn0000072041
mn0000811897,mn0000794846
mn0000811897,mn0000944084
mn0000811897,mn0000549797
mn0000811897,mn0000081561
mn0000811897,mn0000170369
mn0000811897,mn0000052382
mn0001747431,mn0000937003
mn0001747431,mn0000582945
mn0001747431,mn0000343930
mn0001747431,mn0000169099
mn0000572114,mn0000937003
mn0000245136,mn0000325459
mn0000245136,mn0000631774
mn0000841881,mn0000182360
mn0000841881,mn0000622805
mn0000323641,mn0000766078
mn0000323641,mn0000932154
mn0000323641,mn0000258430
mn0000323641,mn0000859509
mn0000767510,mn0000752314
mn0000767510,mn0000687487
mn0000911827,mn0000000335
mn0000911827,mn0000756180
mn0000911827,mn0000868306
mn0000911827,mn0000748222
mn0000911827,mn0000936190
mn0000321944,mn0000466759
mn0000321944,mn0001373380
mn0000321944,mn0000746915
mn0000321944,mn0000449289
mn0000471711,mn0000107294
mn0000471711,mn0000110847
mn0000471711,mn0000050434
mn0000471711,mn0000933772
mn0000471711,mn0000153315
mn0000471711,mn0000115253
mn0000471711,mn0000467203
mn0000919812,mn0000366164
mn0000241650,mn0000092226
mn0000241650,mn0000150048
mn0000241650,mn0001608941
mn0000241650,mn0000481354
mn0000241650,mn0000831215
mn0000241650,mn0000067631
mn0000564726,mn0000140499
mn0000564726,mn0000899530
mn0000564726,mn0000754032
mn0000564726,mn0000631774
mn0000564726,mn0000219203
mn0000564726,mn0000937003
mn0000564726,mn0000145128
mn0000564726,mn0001557918
mn0000564726,mn0000343930
mn0000020729,mn0000486047
mn0000020729,mn0000071514
mn0000020729,mn0000227268
mn0000020729,mn0000883318
mn0000020729,mn0000796045
mn0000020729,mn0000163420
mn0000020729,mn0000206407
mn0000020729,mn0000120010
mn0000020729,mn0000785380
mn0000238440,mn0000354105
mn0000238440,mn0000037658
mn0000270064,mn0000147315
mn0000270064,mn0000150793
mn0000270064,mn0000077283
mn0000270064,mn0000314793
mn0000270064,mn0001052511
mn0001000557,mn0000545534
mn0001000557,mn0000794926
mn0001000557,mn0000928351
mn0001000557,mn0000022124
mn0001000557,mn0000012654
mn0000169690,mn0000191429
mn0000934174,mn0000237205
mn0000809396,mn0000081083
mn0000809396,mn0000136220
mn0000809396,mn0000322339
mn0000809396,mn0000749504
mn0000809396,mn0000169202
mn0000809396,mn0000389979
mn0000055496,mn0000305363
mn0000055496,mn0000583618
mn0000055496,mn0000739041
mn0000055496,mn0000852688
mn0000055496,mn0000450867
mn0000148750,mn0000933772
mn0000148750,mn0000821219
mn0000148750,mn0000844872
mn0000148750,mn0000483070
mn0000376204,mn0000927555
mn0000376204,mn0000802302
mn0000376204,mn0000500889
mn0000376204,mn0000018258
mn0000376204,mn0000208774
mn0000376204,mn0000279337
mn0000376204,mn0000594665
mn0000376204,mn0000316834
mn0000376204,mn0000333447
mn0000376204,mn0000290072
mn0000232869,mn0000921002
mn0000232869,mn0000927555
mn0000232869,mn0000058438
mn0000232869,mn0000079016
mn0000232869,mn0000802302
mn0000232869,mn0000162930
mn0000232869,mn0000806542
mn0000232869,mn0000200074
mn0000232869,mn0000402351
mn0000232869,mn0000500889
mn0000232869,mn0000332257
mn0000232869,mn0000806877
mn0000219824,mn0000929862
mn0000219824,mn0000183858
mn0000017684,mn0000754032
mn0000017684,mn0000079044
mn0000017684,mn0000899530
mn0000017684,mn0000137390
mn0000793845,mn0000292845
mn0000793845,mn0000299668
mn0000793845,mn0000922728
mn0000793845,mn0000531986
mn0000793845,mn0000669303
mn0000793845,mn0000755950
mn0000793845,mn0000033161
mn0000793845,mn0000752805
mn0000791483,mn0000941579
mn0000791483,mn0000198783
mn0000791483,mn0000190946
mn0000791483,mn0000523661
mn0000791483,mn0000607448
mn0000791483,mn0000072205
mn0000791483,mn0000987491
mn0000791483,mn0000549797
mn0000791483,mn0000852007
mn0000791483,mn0000754032
mn0000791483,mn0000621187
mn0000791483,mn0000200791
mn0000791483,mn0000583959
mn0000791483,mn0000683065
mn0001361529,mn0000683864
mn0001361529,mn0000203978
mn0000279676,mn0000038469
mn0000279676,mn0000084209
mn0000279676,mn0000050434
mn0000279676,mn0000894465
mn0000264557,mn0000270491
mn0000264557,mn0000754251
mn0000781819,mn0000633181
mn0000781819,mn0000249973
mn0000536329,mn0000379125
mn0000536329,mn0000357406
mn0000536329,mn0000771438
mn0000536329,mn0000346336
mn0000536329,mn0000376422
mn0000162718,mn0000579035
mn0000738182,mn0000833150
mn0000738182,mn0000127369
mn0000738182,mn0000081231
mn0000738182,mn0000643549
mn0000738182,mn0000868092
mn0000738182,mn0000489845
mn0000738182,mn0000814745
mn0000834141,mn0000780625
mn0000834141,mn0000816890
mn0000834141,mn0000614137
mn0000066915,mn0000050205
mn0000066915,mn0000549797
mn0000066915,mn0000577531
mn0000066915,mn0000744364
mn0000066915,mn0000081083
mn0000066915,mn0000048331
mn0000066915,mn0000112540
mn0000066915,mn0000816890
mn0000066915,mn0000124390
mn0000066915,mn0000824022
mn0000066915,mn0000424019
mn0000066915,mn0000888730
mn0000066915,mn0000266160
mn0000066915,mn0000391398
mn0000066915,mn0000102050
mn0000066915,mn0000785787
mn0000066915,mn0000130581
mn0000066915,mn0000794145
mn0000066915,mn0000333708
mn0000066915,mn0000190946
mn0000066915,mn0000832288
mn0000066915,mn0000051910
mn0000066915,mn0000607804
mn0000066915,mn0000167041
mn0000066915,mn0000169202
mn0000066915,mn0000898336
mn0000066915,mn0000586689
mn0000066915,mn0000821571
mn0000108679,mn0000325459
mn0000108679,mn0000043714
mn0000108679,mn0000051992
mn0000108679,mn0000130173
mn0000108679,mn0000100160
mn0000108679,mn0000493327
mn0000108679,mn0000838241
mn0000108679,mn0000922200
mn0000663298,mn0000346336
mn0000663298,mn0000754032
mn0000663298,mn0000685647
mn0000725474,mn0000597965
mn0000725474,mn0000555654
mn0000725474,mn0000752314
mn0000725474,mn0000756740
mn0000851473,mn0000754032
mn0000851473,mn0000005882
mn0000559687,mn0000758444
mn0000559687,mn0000239921
mn0000860588,mn0000597309
mn0000860588,mn0000322383
mn0000189701,mn0000947816
mn0000075008,mn0000477875
mn0000772733,mn0000098980
mn0000772733,mn0000421122
mn0000772733,mn0000303050
mn0000772733,mn0000617844
mn0000772733,mn0000928942
mn0000772733,mn0000168958
mn0000772733,mn0000080970
mn0000772733,mn0000240311
mn0000160690,mn0000208774
mn0000160690,mn0000145180
mn0000160690,mn0000894847
mn0000160690,mn0000477875
mn0000160690,mn0000572106
mn0000160690,mn0000802302
mn0000160690,mn0000118289
mn0000160690,mn0000018258
mn0000160690,mn0000502437
mn0000160690,mn0000927555
mn0000160690,mn0000378535
mn0000160690,mn0000500889
mn0000160690,mn0000743968
mn0000160690,mn0000825168
mn0000160690,mn0000568861
mn0000160690,mn0000506362
mn0000160690,mn0000790667
mn0000319945,mn0000765747
mn0000319945,mn0000217792
mn0000920638,mn0000170369
mn0000920638,mn0000988638
mn0000920638,mn0000379125
mn0000920638,mn0000579035
mn0000920638,mn0000763601
mn0000290502,mn0000806829
mn0000290502,mn0000825087
mn0000290502,mn0000489554
mn0000290502,mn0000359326
mn0000290502,mn0000863790
mn0000290502,mn0000883318
mn0000290502,mn0000038469
mn0000290502,mn0000540883
mn0000290502,mn0000112789
mn0000290502,mn0000446509
mn0000290502,mn0000357406
mn0000290502,mn0000358408
mn0000290502,mn0000579839
mn0000492670,mn0000322864
mn0000492670,mn0000470004
mn0000743968,mn0000957296
mn0000743968,mn0000139804
mn0000743968,mn0000066570
mn0000743968,mn0000868092
mn0000743968,mn0000489316
mn0000798169,mn0000661525
mn0000798169,mn0000660507
mn0000798169,mn0000355555
mn0001003186,mn0000678339
mn0001003186,mn0000803513
mn0002036451,mn0000944349
mn0000158173,mn0000793988
mn0000158173,mn0000852007
mn0002101421,mn0000752314
mn0002101421,mn0000848913
mn0002101421,mn0000570825
mn0002101421,mn0000428717
mn0002101421,mn0000922200
mn0000843574,mn0000545074
mn0000829668,mn0000540883
mn0000829668,mn0000500992
mn0000919623,mn0000453041
mn0000674150,mn0000792507
mn0000674150,mn0000815575
mn0000674150,mn0000256349
mn0000887191,mn0000792585
mn0000887191,mn0000661498
mn0000887191,mn0000478751
mn0000488565,mn0000001098
mn0000488565,mn0000490852
mn0000488565,mn0000007920
mn0000488565,mn0000139026
mn0000893493,mn0000249973
mn0000893493,mn0000065590
mn0000206465,mn0000120060
mn0000206465,mn0000154998
mn0000206465,mn0000084209
mn0000206465,mn0000139026
mn0000206465,mn0000446509
mn0000206465,mn0000022124
mn0000016186,mn0000802302
mn0000016186,mn0000290072
mn0000016186,mn0000279337
mn0000334770,mn0000505770
mn0000334770,mn0000640675
mn0000334770,mn0000489316
mn0000334770,mn0000127369
mn0000742236,mn0000507491
mn0000742236,mn0000077283
mn0000870809,mn0000961234
mn0000870809,mn0000219203
mn0000870809,mn0000760389
mn0000870809,mn0000946560
mn0000870809,mn0000466759
mn0000870809,mn0000393257
mn0000870809,mn0000212810
mn0000870809,mn0000762885
mn0000724598,mn0000667669
mn0000724598,mn0000334193
mn0000724598,mn0000481057
mn0000724598,mn0000260212
mn0000724598,mn0000683795
mn0000283449,mn0000863790
mn0000283449,mn0000806829
mn0000283449,mn0000531986
mn0001402798,mn0000336783
mn0001402798,mn0000478426
mn0001402798,mn0000301619
mn0001402798,mn0000358820
mn0001402798,mn0000131650
mn0000957296,mn0000267354
mn0000957296,mn0000127369
mn0000957296,mn0000423829
mn0000957296,mn0000882950
mn0000957296,mn0000924232
mn0000957296,mn0000640675
mn0000957296,mn0000741325
mn0000957296,mn0000868092
mn0000957296,mn0000489316
mn0000957296,mn0000490416
mn0000957296,mn0000519715
mn0000839797,mn0000071514
mn0000839797,mn0000113753
mn0000839797,mn0000467203
mn0000839797,mn0000219203
mn0000569143,mn0000928524
mn0000569143,mn0000782191
mn0000569143,mn0000041298
mn0000569143,mn0000924232
mn0000569143,mn0000292019
mn0000569143,mn0000750970
mn0000251438,mn0000569685
mn0000251438,mn0000821571
mn0000251438,mn0000477875
mn0000777009,mn0000175992
mn0002029050,mn0000658346
mn0002029050,mn0000254535
mn0002029050,mn0000423829
mn0002029050,mn0000622805
mn0002029050,mn0000027916
mn0002029050,mn0000078044
mn0002029050,mn0000079016
mn0000724562,mn0000775877
mn0000724562,mn0000219203
mn0000407287,mn0000492275
mn0000407287,mn0000044764
mn0000407287,mn0000366407
mn0000407287,mn0000492331
mn0000407287,mn0000597094
mn0000407287,mn0000840402
mn0000174680,mn0000166058
mn0000174680,mn0000158835
mn0000174680,mn0000076881
mn0000174680,mn0000028166
mn0000047027,mn0000639053
mn0000047027,mn0000422405
mn0000047027,mn0000131627
mn0000047027,mn0000894465
mn0000047027,mn0000193231
mn0000047027,mn0000474482
mn0000047027,mn0000423305
mn0000209054,mn0000237517
mn0000209054,mn0000307025
mn0000209054,mn0000066915
mn0000209054,mn0000988638
mn0000209054,mn0000549797
mn0000209054,mn0000071209
mn0000209054,mn0000397880
mn0000209054,mn0000355451
mn0000209054,mn0000394806
mn0000209054,mn0000615119
mn0000096044,mn0000932154
mn0000096044,mn0000305363
mn0000096044,mn0000583618
mn0000096044,mn0000766078
mn0000839432,mn0000932665
mn0000839432,mn0000758208
mn0000839432,mn0000834108
mn0000839432,mn0000147635
mn0000812046,mn0000066915
mn0000812046,mn0000424019
mn0000812046,mn0000959770
mn0000812046,mn0000058549
mn0000812046,mn0000379125
mn0000812046,mn0000754032
mn0000812046,mn0000816900
mn0000812046,mn0000774588
mn0000812046,mn0000313284
mn0000812046,mn0000394806
mn0000812046,mn0000583959
mn0000812046,mn0000117490
mn0000812046,mn0000987491
mn0000812046,mn0000130689
mn0000052749,mn0000987491
mn0000052749,mn0000379125
mn0000052749,mn0000325459
mn0000527773,mn0000921895
mn0000527773,mn0000077283
mn0000527773,mn0000382455
mn0000527773,mn0000314793
mn0000527773,mn0000315463
mn0000527773,mn0000744328
mn0000527773,mn0000027116
mn0000527773,mn0001052511
mn0000796661,mn0000031263
mn0000941303,mn0000525664
mn0000941303,mn0000286561
mn0000941303,mn0000543867
mn0000941303,mn0000837215
mn0000598649,mn0000751604
mn0000598649,mn0000148436
mn0000598649,mn0000583618
mn0000254411,mn0000766078
mn0000254411,mn0000316611
mn0000254411,mn0000061172
mn0000254411,mn0000219203
mn0000254411,mn0000243008
mn0000254411,mn0000139026
mn0000254411,mn0000346336
mn0000254411,mn0000325459
mn0000254411,mn0000754032
mn0000254411,mn0000422405
mn0000254411,mn0000808944
mn0000254411,mn0000758444
mn0000668922,mn0000635413
mn0000668922,mn0000852855
mn0000097173,mn0000293896
mn0000097173,mn0000177060
mn0000097173,mn0000195237
mn0000097173,mn0000686897
mn0000237517,mn0000804476
mn0000237517,mn0000792507
mn0000237517,mn0000549797
mn0000237517,mn0000121590
mn0000237517,mn0000816890
mn0000237517,mn0000818559
mn0000783618,mn0000148305
mn0001249136,mn0000131650
mn0001249136,mn0001924241
mn0000933568,mn0000240865
mn0000001098,mn0000771438
mn0000001098,mn0000139026
mn0000001098,mn0000075264
mn0000001098,mn0000091650
mn0000001098,mn0000200968
mn0000001098,mn0000354105
mn0000001098,mn0000084209
mn0000001098,mn0000182598
mn0000001098,mn0000446509
mn0000001098,mn0000379125
mn0000001098,mn0000390390
mn0000001098,mn0000490004
mn0000001098,mn0000012654
mn0000001098,mn0000754032
mn0000001098,mn0000562304
mn0000001098,mn0000840402
mn0000001098,mn0000130932
mn0000001098,mn0000349157
mn0000001098,mn0000203008
mn0000502806,mn0000075825
mn0000578222,mn0000131650
mn0000578222,mn0000503602
mn0000578222,mn0000266534
mn0000192180,mn0000049806
mn0000192180,mn0000112540
mn0000192180,mn0000124390
mn0000192180,mn0000266160
mn0000192180,mn0000577531
mn0000004332,mn0000237517
mn0000004332,mn0000366407
mn0000004332,mn0000044764
mn0000004332,mn0000159699
mn0000004332,mn0000186594
mn0000004332,mn0000384675
mn0000004332,mn0000174822
mn0000004332,mn0000477875
mn0000912905,mn0000306446
mn0000912905,mn0000962064
mn0000912905,mn0000389213
mn0000912905,mn0000825208
mn0000912905,mn0000815039
mn0000912905,mn0000349439
mn0000912905,mn0000832288
mn0000912905,mn0000753094
mn0000788362,mn0000020992
mn0000788362,mn0000513923
mn0000788362,mn0000937003
mn0000788362,mn0000346336
mn0000788362,mn0000005251
mn0000788362,mn0000924232
mn0000788362,mn0000042579
mn0000812388,mn0000625739
mn0000812388,mn0000617844
mn0000812388,mn0000274822
mn0000812388,mn0000894956
mn0000394288,mn0000645612
mn0000394288,mn0000988638
mn0000394288,mn0000840402
mn0000394288,mn0000020992
mn0000394288,mn0000316826
mn0000394288,mn0000099561
mn0000808304,mn0000139026
mn0000808304,mn0000830538
mn0000294923,mn0000266160
mn0000294923,mn0000754032
mn0000294923,mn0000577531
mn0000294923,mn0000066915
mn0000294923,mn0000174557
mn0000294923,mn0000121590
mn0000294923,mn0000102050
mn0000294923,mn0000299882
mn0000294923,mn0000071209
mn0000294923,mn0000888730
mn0000294923,mn0000837150
mn0000294923,mn0000590265
mn0000294923,mn0000855531
mn0000294923,mn0000536754
mn0000294923,mn0000069153
mn0000294923,mn0000869068
mn0000294923,mn0000394806
mn0000294923,mn0000834466
mn0000294923,mn0000691807
mn0000294923,mn0000586689
mn0000294923,mn0000517264
mn0000764479,mn0000538677
mn0000958839,mn0000531986
mn0000958839,mn0000660507
mn0000292923,mn0000929220
mn0000741718,mn0000361393
mn0000741718,mn0000953447
mn0000741718,mn0000467203
mn0000741718,mn0000622805
mn0000741718,mn0000799053
mn0000987974,mn0000237205
mn0000544965,mn0000182900
mn0000544965,mn0000754032
mn0000544965,mn0000085915
mn0000544965,mn0000802464
mn0000544965,mn0000071209
mn0000544965,mn0000394806
mn0001049965,mn0000617196
mn0001049965,mn0000568137
mn0001049965,mn0000660053
mn0001049965,mn0000042589
mn0001049965,mn0000084053
mn0001049965,mn0000582313
mn0000580257,mn0000100160
mn0000580257,mn0000866786
mn0000580257,mn0000848913
mn0001473623,mn0000776348
mn0000771261,mn0000658346
mn0000771261,mn0000660812
mn0000771261,mn0000086065
mn0000771261,mn0000095577
mn0000771261,mn0000117819
mn0000771261,mn0000306258
mn0000771261,mn0000748713
mn0000185627,mn0000257771
mn0000238112,mn0000050205
mn0000238112,mn0000045188
mn0000238112,mn0000275401
mn0000382804,mn0000594648
mn0000382804,mn0000230590
mn0000382804,mn0000751592
mn0000382804,mn0000093322
mn0000382804,mn0000378288
mn0000382804,mn0000092226
mn0000382804,mn0000785380
mn0000382804,mn0000402976
mn0000554431,mn0000087083
mn0000626774,mn0000500992
mn0000626774,mn0000260206
mn0000232564,mn0000931202
mn0000232564,mn0000066915
mn0000232564,mn0000538677
mn0000232564,mn0000120521
mn0000232564,mn0000852007
mn0000232564,mn0000821571
mn0000232564,mn0000332141
mn0000232564,mn0000941579
mn0000232564,mn0000793988
mn0000232564,mn0000137494
mn0000232564,mn0000824022
mn0000232564,mn0000766893
mn0000232564,mn0000491220
mn0000232564,mn0000418981
mn0000227988,mn0000038469
mn0000227988,mn0000569541
mn0000227988,mn0000138112
mn0000227988,mn0000077283
mn0000227988,mn0000072003
mn0000227988,mn0000810423
mn0000227988,mn0000314793
mn0000227988,mn0000856785
mn0000227988,mn0000358408
mn0000936658,mn0000150629
mn0000936658,mn0000121590
mn0000666598,mn0000545534
mn0000666598,mn0000741177
mn0000666598,mn0000465562
mn0000666598,mn0000022124
mn0000666598,mn0000491174
mn0000666598,mn0000220909
mn0000505123,mn0000398259
mn0000505123,mn0000371879
mn0000505123,mn0000194703
mn0000194862,mn0000005441
mn0000194862,mn0000863790
mn0000194862,mn0000112789
mn0000851807,mn0000803544
mn0000048594,mn0000182598
mn0000048594,mn0000343930
mn0000048594,mn0000562304
mn0000048594,mn0000354105
mn0000048594,mn0000639053
mn0000048594,mn0000937003
mn0000048594,mn0000631774
mn0000048594,mn0000840402
mn0000048594,mn0000577627
mn0000101164,mn0000928524
mn0000101164,mn0000782191
mn0000033545,mn0000171637
mn0000033545,mn0000750456
mn0000033545,mn0000852007
mn0000121459,mn0000144458
mn0000234815,mn0000050610
